,iShares Russell 1000 Value ETF (IWD),iShares Russell 1000 Growth ETF (IWF),iShares Russell 2000 Growth ETF (IWO),iShares Russell 2000 Value ETF (IWN),iShares MSCI EAFE ETF (EFA),iShares TIPS Bond ETF (TIP),SPDR Gold Trust (GLD),Vanguard REIT ETF (VNQ)
2007-10-29,66.11842346191406,54.04587173461914,81.12211608886719,61.81483459472656,60.69173812866211,77.37014770507812,78.12000274658203,43.271759033203125
2007-10-30,65.6095962524414,53.977256774902344,80.28289031982422,61.20512008666992,60.209495544433594,76.99002075195312,77.3499984741211,43.86711883544922
2007-10-31,66.34199523925781,54.474735260009766,81.5964584350586,62.24806213378906,61.06049346923828,76.62479400634766,78.62000274658203,44.78165817260742
2007-11-01,64.28350067138672,53.43686294555664,78.90546417236328,59.63267517089844,59.77688980102539,77.32765197753906,77.93000030517578,42.68864822387695
2007-11-02,64.13701629638672,53.7628173828125,79.45279693603516,59.408050537109375,60.11021041870117,77.76128387451172,79.83000183105469,42.08100509643555
2007-11-05,63.574195861816406,53.37683868408203,78.33988952636719,58.83041000366211,59.152828216552734,77.7986831665039,79.75,41.47336196899414
2007-11-06,64.41455841064453,54.11448287963867,79.67171478271484,59.680789947509766,60.04637908935547,77.80614471435547,81.43000030517578,41.995079040527344
2007-11-07,62.34067153930664,52.89650344848633,77.67400360107422,57.91582107543945,59.00387954711914,77.85102844238281,82.23999786376953,40.68771743774414
2007-11-08,62.73386764526367,52.364707946777344,77.16315460205078,58.365089416503906,59.110260009765625,78.09029388427734,82.2300033569336,40.81047439575195
2007-11-09,62.17878723144531,51.37831497192383,76.23269653320312,57.98801803588867,57.96139907836914,78.77069091796875,82.18000030517578,40.479034423828125
2007-11-12,61.70848846435547,50.68355178833008,75.26578521728516,57.59490966796875,57.01108169555664,79.02496337890625,78.30000305175781,40.94550704956055
2007-11-13,63.39690399169922,52.13310241699219,77.40946960449219,59.672786712646484,58.542911529541016,78.26971435546875,79.12000274658203,42.30197525024414
2007-11-14,63.1810302734375,51.970149993896484,77.17228698730469,59.18339157104492,58.45072555541992,78.27722930908203,80.27999877929688,41.44266128540039
2007-11-15,62.08623504638672,51.38688659667969,75.89520263671875,58.38916778564453,57.48623275756836,78.44172668457031,77.94999694824219,41.3690185546875
2007-11-16,62.1170768737793,51.60989761352539,75.53944396972656,57.76337432861328,57.67061233520508,78.5987319946289,77.75,40.59564208984375
2007-11-19,60.94520950317383,50.88082504272461,73.87921142578125,56.431602478027344,56.1458854675293,79.24173736572266,77.23999786376953,39.7118034362793
2007-11-20,61.09169006347656,51.18960952758789,74.02519989013672,56.72844314575195,57.401126861572266,79.15951538085938,79.47000122070312,38.944576263427734
2007-11-21,60.15109634399414,50.34903335571289,72.76632690429688,55.71759796142578,56.10332489013672,79.82496643066406,79.36000061035156,38.67449951171875
2007-11-22,,,,,,,,
2007-11-23,61.161075592041016,51.16388702392578,74.2623519897461,57.00122833251953,57.51459884643555,79.77262878417969,81.25,39.43560028076172
2007-11-26,59.59601974487305,50.39192199707031,72.64775085449219,55.14799118041992,56.61393737792969,80.67735290527344,81.30000305175781,37.5451545715332
2007-11-27,60.23591232299805,50.67496871948242,73.40486145019531,55.76573181152344,57.379859924316406,79.9520492553711,80.0999984741211,38.4228515625
2007-11-28,62.109352111816406,52.236045837402344,75.98639678955078,58.07626724243164,59.01097106933594,79.35388946533203,79.56999969482422,40.11076354980469
2007-11-29,61.978294372558594,52.49338150024414,75.97728729248047,57.60293197631836,58.52872085571289,79.83992004394531,78.27999877929688,39.46629333496094
2007-11-30,63.142486572265625,52.60487747192383,76.15975189208984,57.659088134765625,58.84785461425781,79.78006744384766,77.31999969482422,40.5404052734375
2007-12-01,,,,,,,,
2007-12-03,62.65675354003906,52.37328338623047,75.43000030517578,56.993202209472656,58.628021240234375,80.04663848876953,78.27999877929688,40.10462951660156
2007-12-04,62.15564727783203,52.03877258300781,74.75492095947266,56.07861328125,58.259246826171875,79.90393829345703,79.4000015258789,39.02436065673828
2007-12-05,63.1810302734375,52.879356384277344,76.1415023803711,57.28203582763672,58.93297576904297,79.0556869506836,78.62999725341797,40.33786392211914
2007-12-06,64.14473724365234,53.47977066040039,77.83816528320312,58.862483978271484,59.49320602416992,78.81546020507812,79.37000274658203,41.62067413330078
2007-12-07,63.97513961791992,53.52264404296875,77.7834243774414,58.6458854675293,59.259185791015625,78.41007995605469,78.5999984741211,41.47336196899414
2007-12-10,64.66899108886719,53.94294357299805,78.65007019042969,59.54441452026367,59.86907958984375,78.30502319335938,80.0,42.363338470458984
2007-12-11,62.91887664794922,52.67349624633789,75.8860855102539,57.4344367980957,58.30887985229492,79.16078186035156,78.83999633789062,40.12916946411133
2007-12-12,63.35832595825195,53.033748626708984,76.62496185302734,57.731285095214844,59.47903060913086,78.85297393798828,80.48999786376953,39.994140625
2007-12-13,63.31979751586914,53.033748626708984,76.2418441772461,57.45852279663086,58.2663459777832,78.37254333496094,78.5,39.53993225097656
2007-12-14,62.19417953491211,52.45049285888672,75.04686737060547,56.06258010864258,56.69195556640625,78.31999969482422,78.5199966430664,38.545616149902344
2007-12-17,61.346134185791016,51.6013298034668,73.40486145019531,55.42877197265625,55.48634338378906,78.8905029296875,78.12999725341797,37.3548698425293
2007-12-18,61.72388458251953,51.9873161315918,74.74583435058594,56.4556884765625,56.18134689331055,78.97309112548828,79.25,37.931827545166016
2007-12-19,61.70075988769531,51.78144073486328,75.25666046142578,56.664268493652344,55.72037887573242,79.46855163574219,79.23999786376953,38.31850814819336
2007-12-20,62.093963623046875,52.33897399902344,76.54285430908203,57.60293197631836,56.11750030517578,79.37847137451172,78.66999816894531,38.15877914428711
2007-12-21,62.949729919433594,52.947967529296875,78.54058074951172,58.966800689697266,56.91889953613281,78.89801025390625,80.0999984741211,38.907501220703125
2007-12-24,63.489418029785156,53.56553649902344,78.87809753417969,59.37593078613281,57.1516227722168,78.6578140258789,80.13999938964844,40.16780471801758
2007-12-25,,,,,,,,
2007-12-26,63.535675048828125,53.48835372924805,79.33419036865234,59.696868896484375,57.311641693115234,78.31248474121094,81.5199966430664,39.50020980834961
2007-12-27,62.659271240234375,52.74128723144531,76.97505950927734,58.152854919433594,56.96251678466797,78.8338851928711,81.55999755859375,38.714080810546875
2007-12-28,62.667022705078125,52.78425979614258,77.09379577636719,57.44258117675781,57.44981384277344,79.30923461914062,83.0,38.03400802612305
2007-12-31,62.240455627441406,52.25124740600586,76.24441528320312,56.88566207885742,57.093441009521484,79.82988739013672,82.45999908447266,38.34596633911133
2008-01-01,,,,,,,,
2008-01-02,61.52690887451172,51.683868408203125,74.98402404785156,56.26416778564453,56.889808654785156,80.46365356445312,84.86000061035156,38.2274284362793
2008-01-03,61.44932556152344,51.658077239990234,74.50909423828125,55.23106002807617,56.984352111816406,80.73534393310547,85.56999969482422,37.03573226928711
2008-01-04,60.01454162597656,50.06768798828125,72.31712341308594,53.78633117675781,55.68975067138672,80.71266174316406,85.12999725341797,35.53209686279297
2008-01-07,60.39454650878906,50.22243118286133,72.2074966430664,54.060752868652344,55.74793243408203,80.69759368896484,84.7699966430664,35.86277389526367
2008-01-08,59.091583251953125,49.44872283935547,70.35346221923828,52.607940673828125,55.435184478759766,80.7579345703125,86.77999877929688,34.62118148803711
2008-01-09,59.789615631103516,50.084877014160156,71.138916015625,53.10028839111328,55.83518981933594,80.69759368896484,86.55000305175781,35.23262023925781
2008-01-10,60.35579299926758,50.291202545166016,71.9518051147461,53.83474349975586,55.777034759521484,80.33539581298828,88.25,35.775413513183594
2008-01-11,59.71978759765625,49.61204528808594,70.42655944824219,52.62406921386719,54.66426086425781,80.93147277832031,88.58000183105469,35.78166580200195
2008-01-14,60.09983825683594,50.231021881103516,71.18462371826172,53.12449264526367,55.53700637817383,81.27105712890625,89.54000091552734,35.631919860839844
2008-01-15,58.750335693359375,49.18220138549805,69.622802734375,52.02681350708008,53.73329162597656,81.68602752685547,87.98999786376953,34.908180236816406
2008-01-16,58.61072540283203,48.417083740234375,69.46754455566406,52.5272216796875,52.649620056152344,81.203125,86.69999694824219,35.30748748779297
2008-01-17,56.764835357666016,47.32530212402344,67.70481872558594,51.20354080200195,51.85685348510742,81.7916259765625,86.5,34.827064514160156
2008-01-18,56.14437484741211,47.17056655883789,67.02896118164062,50.48521041870117,52.1550407409668,81.86711883544922,87.41999816894531,34.36537170410156
2008-01-21,,,,,,,,
2008-01-22,56.043548583984375,46.31087112426758,66.590576171875,50.64664077758789,50.7004280090332,82.48587036132812,88.16999816894531,35.188941955566406
2008-01-23,57.555931091308594,47.0244140625,68.11583709716797,52.817787170410156,50.402244567871094,82.28964233398438,87.88999938964844,38.526893615722656
2008-01-24,57.92047882080078,47.918487548828125,68.29852294921875,52.519142150878906,52.169586181640625,81.7313003540039,90.08000183105469,37.62221908569336
2008-01-25,57.06730651855469,46.972835540771484,67.6226577758789,52.30123519897461,51.41318130493164,82.395263671875,90.30000305175781,37.40385055541992
2008-01-28,58.4633674621582,47.712154388427734,68.84646606445312,53.67333221435547,51.987762451171875,82.29717254638672,91.75,38.67040252685547
2008-01-29,58.998512268066406,47.832523345947266,69.0748062133789,53.80246353149414,52.30051040649414,82.26699829101562,91.1500015258789,38.32100296020508
2008-01-30,58.63399887084961,47.53162384033203,67.9422836303711,52.99534606933594,52.06050109863281,82.28211212158203,92.05999755859375,37.297786712646484
2008-01-31,59.72755432128906,48.12480926513672,69.27574920654297,54.698368072509766,52.61323928833008,82.68199157714844,91.4000015258789,38.046485900878906
2008-02-01,60.65827560424805,48.84694290161133,71.09324645996094,55.89289855957031,53.49330520629883,82.72827911376953,89.3499984741211,39.637474060058594
2008-02-04,60.12310791015625,48.43428421020508,70.59095001220703,55.360206604003906,52.94779968261719,82.2505111694336,89.0999984741211,39.225685119628906
2008-02-05,58.09107971191406,47.11038589477539,68.38982391357422,53.77019119262695,50.51860427856445,82.64482116699219,87.68000030517578,37.840599060058594
2008-02-06,57.66451644897461,46.70633316040039,66.88282775878906,53.27784729003906,50.474971771240234,82.54624938964844,88.94999694824219,37.22291564941406
2008-02-07,58.21516036987305,46.94704818725586,68.30760192871094,54.19795227050781,50.22041320800781,81.5603256225586,89.8499984741211,38.10262680053711
2008-02-08,57.68002700805664,47.075992584228516,68.02447509765625,53.78633117675781,49.70402145385742,82.3793716430664,91.0,36.885990142822266
2008-02-11,57.695518493652344,47.57461166381836,68.3989486694336,53.600685119628906,49.965850830078125,82.59175109863281,91.33000183105469,36.13728713989258
2008-02-12,58.37028503417969,47.73796844482422,68.69120025634766,54.101104736328125,51.04226303100586,82.4400634765625,89.33000183105469,37.1667594909668
2008-02-13,58.905426025390625,48.46007537841797,70.51786041259766,55.32792663574219,51.39137649536133,81.68926239013672,89.44000244140625,37.459999084472656
2008-02-14,58.2462158203125,47.8153190612793,68.98348236083984,54.00426483154297,51.158634185791016,81.14319610595703,89.70999908447266,36.7612190246582
2008-02-15,58.39354705810547,47.76374053955078,68.68208312988281,53.8751106262207,51.34773254394531,81.55271911621094,89.1500015258789,37.06069564819336
2008-02-18,,,,,,,,
2008-02-19,58.50989532470703,47.70356369018555,68.55422973632812,53.81861114501953,51.849578857421875,81.08251953125,91.58000183105469,36.967105865478516
2008-02-20,58.827880859375,47.93566131591797,69.13871765136719,54.59345245361328,51.58046340942383,81.35553741455078,93.23999786376953,37.19795608520508
2008-02-21,57.95922088623047,47.626197814941406,67.90573120117188,53.45541000366211,51.485923767089844,81.86368560791016,93.25,36.18720245361328
2008-02-22,58.61849594116211,47.875511169433594,67.52214813232422,53.519962310791016,52.140499114990234,81.63613891601562,93.38999938964844,37.2104377746582
2008-02-25,59.43284606933594,48.51165008544922,68.7734146118164,54.81945037841797,52.96961975097656,81.22660064697266,92.73999786376953,38.34596633911133
2008-02-26,59.80512237548828,48.99309158325195,69.50408172607422,55.08580780029297,53.75511932373047,81.76506805419922,93.70999908447266,38.33972930908203
2008-02-27,59.63450241088867,48.77815628051758,69.50408172607422,55.14229202270508,53.92966842651367,81.90162658691406,94.77999877929688,38.15877914428711
2008-02-28,58.92095184326172,48.51165008544922,68.92864990234375,54.165687561035156,53.41327667236328,82.98614501953125,95.98999786376953,37.372650146484375
2008-02-29,57.40857696533203,47.32530212402344,66.93763732910156,52.96308898925781,52.075042724609375,83.85832214355469,96.18000030517578,36.83608627319336
2008-03-01,,,,,,,,
2008-03-03,57.37755584716797,47.411277770996094,66.93763732910156,52.454586029052734,52.2277717590332,83.82479095458984,97.23999786376953,37.091888427734375
2008-03-04,57.1759033203125,47.213539123535156,66.47183227539062,52.204368591308594,51.43501281738281,83.63428497314453,95.18000030517578,36.742496490478516
2008-03-05,57.338775634765625,47.57461166381836,66.9011001586914,52.317386627197266,52.0532112121582,83.58096313476562,97.72000122070312,37.247859954833984
2008-03-06,55.87291717529297,46.65476608276367,64.73653411865234,50.73542404174805,51.311370849609375,84.03054809570312,96.5,35.55080795288086
2008-03-07,55.44634246826172,46.19913864135742,64.34378051757812,50.82419204711914,50.70769119262695,84.3429183959961,96.08999633789062,36.13105392456055
2008-03-10,54.63974380493164,45.571556091308594,62.43494415283203,49.9525032043457,50.453155517578125,84.97537994384766,95.87000274658203,35.619449615478516
2008-03-11,56.89668273925781,46.85247039794922,65.04704284667969,52.43843460083008,52.04595184326172,84.15245819091797,95.98999786376953,37.93417739868164
2008-03-12,56.291725158691406,46.56877899169922,64.64518737792969,51.728172302246094,52.04595184326172,84.96017456054688,97.01000213623047,37.135562896728516
2008-03-13,56.710548400878906,46.76650619506836,65.71378326416016,52.67250061035156,52.13322448730469,84.41152954101562,98.33999633789062,37.57231903076172
2008-03-14,55.291236877441406,46.027191162109375,63.94190979003906,51.48603820800781,50.87498092651367,84.60200500488281,98.70999908447266,36.811134338378906
2008-03-17,54.8181266784668,45.47699737548828,62.5901985168457,50.64664077758789,50.10404586791992,83.69523620605469,99.16999816894531,37.03573226928711
2008-03-18,57.276729583740234,47.06740188598633,65.62244415283203,53.237491607666016,51.63866424560547,83.60381317138672,96.5,38.66416931152344
